id,tag_name,count,excerpt_post_id,wiki_post_id,Class
52964,m3u,100,14027650,14027649,ND
13784,su,356,10742089,10742088,ND
102545,polynomials,356,23063263,23063262,ND
57063,webm,356,5170516,5170515,ND
56442,coordinate-transformation,356,12071885,12071884,ND
95972,spark-java,356,19125558,19125557,ND
47199,imgur,356,9921396,9921395,ND
59626,whmcs,356,11773514,11773513,ND
95038,uielement,356,18335267,18335266,ND
54092,padrino,356,5121406,5121405,ND
5339,text-align,356,17337001,17337000,ND
42986,domxpath,356,6223123,6223122,ND
13360,output-buffering,356,43034682,43034681,ND
42785,rhomobile,356,6799396,6799395,ND
70117,translate-animation,356,7403069,7403068,ND
103539,qualtrics,356,23318576,23318575,ND
5243,edi,356,5669176,5669175,ND
6411,urlconnection,612,9560083,9560082,ND
60281,qt-quick,612,9004080,9004079,ND
10547,transactional,612,26609197,26609196,ND
32140,subclassing,612,18016077,18016076,ND
7251,form-data,612,14815130,14815129,ND
120197,angular2-nativescript,612,41260866,41260865,ND
79233,magicalrecord,868,11124023,11124022,ND
33279,dst,868,5834720,5834719,ND
20013,prediction,1124,12071748,12071747,ND
29274,dynamic-memory-allocation,1380,11383625,11383624,ND
28776,selenium-rc,1380,5215972,5215971,ND
5471,psycopg2,1636,5136304,5136303,ND
1518,router,1892,5477012,5477011,ND
4480,sqlplus,2148,3757548,3757547,ND
23139,calayer,2404,5318814,5318813,ND
125866,angular,67940,43399164,43399163,ND
602,settings,3684,10085602,10085601,ND
88190,sublimetext3,4196,14577431,14577430,ND
25194,html-lists,4708,9448800,9448799,ND
2095,expression,5220,6409414,6409413,ND
15493,fragment,5988,5220994,5220993,ND
76944,android-actionbar,8292,11208146,11208145,ND
122486,data-science-experience,101,39998641,39998640,ND
31690,waithandle,101,18058506,18058505,ND
45666,partialfunction,101,24040214,24040213,ND
76355,i18n-gem,101,17930885,17930884,ND
73884,qgridlayout,101,13655384,13655383,ND
24856,iron,101,28461047,28461046,ND
39361,xamlreader,101,21828223,21828222,ND
47147,beaker,101,9623852,9623851,ND
14746,ibmhttpserver,101,19621270,19621269,ND
43362,set-difference,101,11668551,11668550,ND
116514,ios9.2,101,35201739,35201738,ND
33003,cts,101,10542874,10542873,ND
21096,scite,101,6800260,6800259,ND
32196,msxml6,101,37508494,37508493,ND
68329,cinder,101,8807509,8807508,ND
121121,bootstrap-selectpicker,101,38606535,38606534,ND
7503,immediate-window,101,29704802,29704801,ND
33756,web-platform-installer,101,12265731,12265730,ND
59450,cortex-a8,101,5769938,5769937,ND
93624,bpopup,101,17469974,17469973,ND
115780,redis-cluster,101,35236250,35236249,ND
28393,hbox,101,38583061,38583060,ND
19128,epsilon,101,11372281,11372280,ND
2432,information-hiding,101,14270181,14270180,ND
83976,rmongodb,101,12406428,12406427,ND
70822,plotmath,101,6615417,6615416,ND
47872,sharppcap,101,7793080,7793079,ND
103255,azure-traffic-manager,101,23429248,23429247,ND
98269,novacode-docx,101,28167842,28167841,ND
4252,spartan,101,22862911,22862910,ND
34631,winreg,101,15030569,15030568,ND
25659,hibernate-session,101,17297185,17297184,ND
15548,regfreecom,101,13474357,13474356,ND
44357,geohashing,101,24875669,24875668,ND
58515,openocd,101,15098034,15098033,ND
89167,template-deduction,101,15843712,15843711,ND
124441,css-multicolumn-layout,101,45864078,45864077,ND
79283,plotrix,101,10166022,10166021,ND
96895,nsurlsessionconfiguration,101,19359457,19359456,ND
84198,ios6-maps,101,12567573,12567572,ND
5795,gamma,101,30208139,30208138,ND
81512,keypoint,101,12087344,12087343,ND
92455,input-mask,101,16880445,16880444,ND
69698,s3fs,101,6286680,6286679,ND
34787,systemtap,101,7530515,7530514,ND
80836,pose-estimation,101,10846166,10846165,ND
10290,collabnet,101,7752245,7752244,ND
108196,vs-2015-preview,101,28924019,28924018,ND
7553,ln,101,19006216,19006215,ND
62941,tombstoning,101,12086760,12086759,ND
29627,cloudfiles,101,10968960,10968959,ND
122981,cobalt,101,42137746,42137745,ND
69232,octree,101,14928201,14928200,ND
125158,valueerror,101,44905038,44905037,ND
48226,django-errors,101,16553319,16553318,ND
107906,linux-containers,101,26735893,26735892,ND
24318,zipinputstream,101,13050577,13050576,ND
59109,jquery-address,101,18761316,18761315,ND
107699,graylog,101,26477931,26477930,ND
8243,user32,357,6907021,6907020,ND
17237,scoping,357,35913827,35913826,ND
24970,session-storage,357,10266526,10266525,ND
33808,export-to-pdf,357,11213475,11213474,ND
22864,powershell-ise,357,11558518,11558517,ND
62481,particle-system,357,15522665,15522664,ND
19050,miglayout,357,5716963,5716962,ND
106339,dockerhub,357,27489610,27489609,ND
81143,servicenow,357,11010752,11010751,ND
13232,msys,357,8800086,8800085,ND
1173,crc32,357,5827356,5827355,ND
62260,dependent-type,357,8876816,8876815,ND
7565,web-testing,357,6053904,6053903,ND
8872,listitem,613,27275779,27275778,ND
19312,selectonemenu,613,8610491,8610490,ND
64339,git-flow,613,4574923,4574922,ND
8319,configure,1125,12971361,12971360,ND
13261,capture,1125,20252326,20252325,ND
31505,webfonts,1125,10139164,10139163,ND
113031,sql-server-2016,1125,32469302,32469301,ND
264,cruisecontrol.net,1381,5146958,5146957,ND
5998,utc,1381,6320156,6320155,ND
71605,hazelcast,1381,7275683,7275682,ND
6254,splash-screen,1893,7465472,7465471,ND
50908,symfony-forms,1893,15669043,15669042,ND
13574,saml,1893,5715361,5715360,ND
72173,activeadmin,2917,7384387,7384386,ND
477,clr,3173,5122630,5122629,ND
324,subdomain,4453,5186409,5186408,ND
4635,views,4453,6585295,6585294,ND
598,performance,72037,5048293,5048292,ND
6061,glassfish,7013,4946512,4946511,ND
67618,asp.net-mvc-2,8549,5622705,5622704,ND
3885,eclipse-plugin,10085,4972359,4972358,ND
4574,html-table,11109,10322802,10322801,ND
3354,synthesizer,102,18435141,18435140,ND
83143,jquery-ui-selectmenu,102,11988274,11988273,ND
111279,openedx,102,29653787,29653786,ND
39010,s-expression,102,9435583,9435582,ND
18954,fuzzing,102,20492977,20492976,ND
26929,xval,102,9288436,9288435,ND
42848,execute-immediate,102,13668445,13668444,ND
45613,borderless,102,25923702,25923701,ND
62122,quicklisp,102,6155237,6155236,ND
73697,pgbouncer,102,7677473,7677472,ND
64700,nexus-s,102,9003047,9003046,ND
32677,paintevent,102,13032079,13032078,ND
41817,installshield-2010,102,22934169,22934168,ND
108953,javafx-3d,102,27590488,27590487,ND
96051,libsodium,102,18878184,18878183,ND
56234,sicstus-prolog,102,10035293,10035292,ND
57176,criteriaquery,102,11281677,11281676,ND
59781,page-fault,102,27511132,27511131,ND
79077,biztalk-orchestrations,102,25753234,25753233,ND
120921,certbot,102,38387432,38387431,ND
118695,lagom,102,36197110,36197109,ND
53932,haar-wavelet,102,10968244,10968243,ND
10519,umask,102,14518021,14518020,ND
24426,stunnel,102,31878333,31878332,ND
79630,popstate,102,15927139,15927138,ND
97764,s-function,102,23120130,23120129,ND
90131,gcc4.8,102,15616918,15616917,ND
87736,corona-storyboard,102,14427498,14427497,ND
82695,mpnowplayinginfocenter,102,17156619,17156618,ND
42245,self-organizing-maps,102,9856091,9856090,ND
9376,convex-optimization,102,9399060,9399059,ND
82176,ptx,102,12606382,12606381,ND
14883,geturl,102,30985305,30985304,ND
34098,tilt,102,9678443,9678442,ND
48757,imultivalueconverter,102,6430353,6430352,ND
40307,zend-cache,102,12320211,12320210,ND
80934,jnienv,102,10897983,10897982,ND
37518,atan2,102,18387436,18387435,ND
33607,firebird2.1,102,6599281,6599280,ND
77648,fann,102,22807826,22807825,ND
19399,orthogonal,102,25647287,25647286,ND
70217,google-authenticator,102,9549902,9549901,ND
92351,matrix-factorization,102,16862616,16862615,ND
103309,magic-square,102,23254065,23254064,ND
13319,jstack,102,9100237,9100236,ND
107429,mongo-cxx,102,40064110,40064109,ND
91799,w2ui,102,25415008,25415007,ND
42772,bochs,102,10606371,10606370,ND
81022,eclemma,102,11075247,11075246,ND
20579,image-formats,102,18222952,18222951,ND
42334,nscombobox,102,23303752,23303751,ND
47511,nssearchfield,102,13766142,13766141,ND
24355,bitvector,102,9394791,9394790,ND
8647,passwd,102,30991389,30991388,ND
95728,vichuploaderbundle,102,18704652,18704651,ND
1521,promotions,102,38970004,38970003,ND
41543,soundplayer,102,22442938,22442937,ND
58717,frameworkelement,102,11277727,11277726,ND
29422,tableofcontents,102,14527962,14527961,ND
16260,memory-fences,102,21306565,21306564,ND
12897,intraweb,102,12670833,12670832,ND
27333,cfstring,102,15933852,15933851,ND
121595,netstandard,102,45067037,45067036,ND
23320,qtscript,102,11129169,11129168,ND
79763,node-redis,358,11241770,11241769,ND
24763,configparser,358,9123341,9123340,ND
89943,eigen3,358,15656716,15656715,ND
9742,motion-detection,358,12072167,12072166,ND
30190,mint,358,10572476,10572475,ND
56962,uiviewanimationtransition,358,13766208,13766207,ND
29486,tabitem,358,18050513,18050512,ND
29929,opc,358,5190986,5190985,ND
12824,freetype,358,8287562,8287561,ND
113846,symfony-2.8,358,31840704,31840703,ND
19889,pytz,358,6565317,6565316,ND
20356,stop-words,358,15272943,15272942,ND
111480,pixi.js,358,32670784,32670783,ND
21084,key-value-coding,358,14010853,14010852,ND
36911,rest-client,614,15623471,15623470,ND
10668,spi,614,13343243,13343242,ND
82562,ios-provisioning,614,11678073,11678072,ND
117136,ansible-2.x,614,34803595,34803594,ND
5839,blazeds,614,5595674,5595673,ND
8991,libc,614,5769978,5769977,ND
4345,objectdatasource,614,10011254,10011253,ND
14905,persistent,614,9926347,9926346,ND
6345,disk,870,15843575,15843574,ND
43147,django-cms,1126,5308409,5308408,ND
5200,comet,1126,3625104,3607735,ND
52169,github-api,1382,8624678,8624677,ND
60989,coldfusion-9,1382,6256423,6256422,ND
86442,log4j2,1894,13688266,13688265,ND
2544,html-select,2918,7507792,7507791,ND
2358,md5,3174,5310074,5310073,ND
3145,wolfram-mathematica,3686,4572356,4572355,ND
653,installer,5222,7110661,7110660,ND
4645,ldap,8038,5304695,5304694,ND
15080,css-selectors,8550,6344204,6344203,ND
1258,camera,11110,7933974,7933973,ND
139,string,117094,4887591,4887590,ND
75241,esi,103,8308445,8308444,ND
101776,daydream,103,41179892,41179891,ND
97660,bcnf,103,19815366,19815365,ND
35921,coldbox,103,5823479,5823478,ND
60150,grinder,103,9298532,9298531,ND
94241,resharper-8.0,103,17890450,17890449,ND
100514,scala-option,103,27464285,27464284,ND
18306,garmin,103,17231245,17231244,ND
102113,cocos2d-x-2.x,103,23349663,23349662,ND
12699,missingmethodexception,103,24043545,24043544,ND
101025,odroid,103,21781087,21781086,ND
116732,prism-6,103,34434807,34434806,ND
23771,currentculture,103,35903041,35903040,ND
122483,codepen,103,39994608,39994607,ND
25165,mergetool,103,30986661,30986660,ND
87727,grails-2.2,103,14737788,14737787,ND
34537,boost-any,103,10839667,10839666,ND
43216,treelist,103,31647913,31647912,ND
82915,powerview,103,13532121,13532120,ND
88037,nnet,103,14500627,14500626,ND
103316,geom-text,103,25932851,25932850,ND
37878,visual-studio-setup-proje,103,36896180,36896179,ND
84205,knpmenubundle,103,12520344,12520343,ND
121056,php-telegram-bot,103,38532846,38532845,ND
28359,const-iterator,103,15054148,15054147,ND
72908,parametric-polymorphism,103,12950507,12950506,ND
77699,watershed,103,25615959,25615958,ND
28208,cyclic-reference,103,5683043,5683042,ND
100774,mongoid4,103,21616533,21616532,ND
62144,scala-2.9,103,7428622,7428621,ND
87032,docopt,103,13995720,13995719,ND
4960,timage,103,11693046,11693045,ND
114134,aws-devicefarm,103,32127108,32127107,ND
111826,maatwebsite-excel,103,35650386,35650385,ND
42221,target-platform,103,22479417,22479416,ND
100473,typo3-extensions,103,38860301,38860300,ND
114979,spring-restdocs,103,32870340,32870339,ND
77415,w3c-geolocation,103,9309034,9309033,ND
83396,jetty-8,103,12688111,12688110,ND
2470,correctness,103,9269032,9269031,ND
16753,stdcall,103,19200710,19200709,ND
17796,pdf-parsing,103,10967881,10967880,ND
38653,pep,103,11513631,11513630,ND
75766,csharpcodeprovider,103,15366322,15366321,ND
76339,dartium,103,8814443,8814442,ND
82387,therubyracer,103,25576372,25576371,ND
50558,executors,103,38772985,38772984,ND
75247,frege,103,8311614,8311613,ND
7868,geotagging,103,8927444,8927443,ND
101577,android-xmlpullparser,103,22101881,22101880,ND
24131,conditional-breakpoint,103,18297270,18297269,ND
109754,ruby-2.2,103,28369186,28369185,ND
118817,junit5,103,36292614,36292613,ND
67418,tapku,103,11751736,11751735,ND
115609,ubuntu-15.10,103,37871882,37871881,ND
63438,infovis,103,8572599,8572598,ND
101861,simple-form-for,103,27331144,27331143,ND
106921,promisekit,103,27704831,27704830,ND
35245,clojure-contrib,103,9684147,9684146,ND
86551,episerver-7,103,19589804,19589803,ND
1928,type-theory,103,23802231,23802230,ND
56790,zipoutputstream,103,13050526,13050525,ND
61280,android-twitter,103,14715009,14715008,ND
66294,copy-elision,103,6140228,6140227,ND
14547,delphi-5,359,8418668,8418667,ND
43343,scala-2.8,359,7276585,7276584,ND
65794,airplay,359,5845920,5845919,ND
63627,database-trigger,359,31264418,31264417,ND
19885,brightness,359,15244557,15244556,ND
3311,subversive,359,5678004,5678003,ND
89391,reveal.js,359,15186026,15186025,ND
30077,toolchain,359,5572535,5572534,ND
78380,tpl-dataflow,359,11416737,11416736,ND
37006,calculated-field,359,37365755,37365754,ND
10897,denormalization,359,6270550,6270549,ND
116096,pivotal-cloud-foundry,359,42144366,42144365,ND
44923,qtextedit,359,6414201,6414200,ND
39978,libpcap,615,8897910,8897909,ND
1134,dataview,615,20228890,20228889,ND
55313,opengl-3,615,5245814,5245813,ND
70790,magento-1.5,615,8078296,8078295,ND
43287,blackberry-simulator,615,5997537,5997536,ND
19732,comparable,871,11185554,11185553,ND
69693,jshint,871,6272003,6272002,ND
35906,informatica,871,4902067,4902066,ND
46357,azure-storage-tables,871,6049108,6049107,ND
15270,production-environment,1127,10434942,10434941,ND
421,environment,1383,8662792,8662791,ND
13077,onload,1639,9857783,9857782,ND
5281,checkout,1895,15226185,15226184,ND
94917,jquery-datatables,2151,18216493,18216492,ND
9964,database-migration,2151,16449710,16449709,ND
23735,xslt-2.0,2919,8356770,8356769,ND
13307,where,3175,12982656,12982655,ND
69969,css-animations,3431,10417395,10417394,ND
10557,query-optimization,4199,5817319,5817318,ND
681,64bit,5223,5600773,5600772,ND
26711,uiimage,8039,5304879,5304878,ND
44160,attr-accessible,104,7958812,7958811,ND
101136,co,104,23566574,23566573,ND
44299,sysctl,104,10237740,10237739,ND
91570,scim,104,17012667,17012666,ND
7745,usrp,104,11462775,11462774,ND
48628,uisplitview,104,33075023,33075022,ND
59330,lightopenid,104,5292745,5292744,ND
10585,ctype,104,26971153,26971152,ND
79998,rc4-cipher,104,10464875,10464874,ND
101258,proftpd,104,21909461,21909460,ND
117869,retrieve-and-rank,104,35440970,35440969,ND
87286,blaze,104,14125862,14125861,ND
66191,gpars,104,5040340,5040339,ND
86137,share-button,104,25228420,25228419,ND
38781,c++builder-2010,104,8729119,8729118,ND
115132,python-appium,104,33012375,33012374,ND
16006,inotifycollectionchanged,104,12828974,12828973,ND
26757,absolute-value,104,12752550,12752549,ND
90913,struts-action,104,16018218,16018217,ND
35619,erl,104,13966265,13966264,ND
24217,agents,104,9041850,9041849,ND
36405,gui-builder,104,14299111,14299110,ND
45353,color-profile,104,43948433,43948432,ND
22151,3ds,104,10918521,10918520,ND
85572,ecore,104,32986666,32986665,ND
94258,qvector,104,17820925,17820924,ND
104563,twirl,104,23878706,23878705,ND
119019,snakemake,104,36496994,36496993,ND
9012,frontpage,104,18835114,18835113,ND
93946,wso2developerstudio,104,17641482,17641481,ND
10329,springsource,104,11714094,11714093,ND
37873,video-codecs,104,11158011,11158010,ND
92319,state-restoration,104,16790917,16790916,ND
28392,xlink,104,9623600,9623599,ND
29137,psychtoolbox,104,20935748,20935747,ND
7162,css-reset,104,9516200,9516199,ND
101050,keen-io,104,21790579,21790578,ND
13546,bapi,104,10313228,10313227,ND
46772,port-scanning,104,7289602,7289601,ND
52473,osmf,104,5577398,5577397,ND
100488,context-free-language,104,21452742,21452741,ND
46342,ets,104,12490473,12490472,ND
21479,windows-1252,104,21006502,21006501,ND
2043,sdlc,104,7494037,7494036,ND
55043,tfs-process-template,104,28929399,28929398,ND
64675,devkit,104,21460902,21460901,ND
85578,screen-record,104,13227235,13227234,ND
15256,textcolor,360,19613032,19613031,ND
71384,facebook-insights,360,20611962,20611961,ND
26032,derivative,360,12090026,12090025,ND
31456,login-control,360,41348355,41348354,ND
12250,www-mechanize,360,8515203,8515202,ND
4872,jtds,360,7450091,7450090,ND
14813,shared-objects,360,13758217,13758216,ND
46100,finite-state-machine,360,6778170,6778169,ND
6285,rxtx,360,10741321,10741320,ND
85605,pyqtgraph,360,23164204,23164203,ND
63296,polyfills,360,9330783,9330782,ND
111282,azure-logic-apps,360,30383752,30383751,ND
8391,text-analysis,360,13730073,13730072,ND
76925,vsphere,360,11587059,11587058,ND
24349,python-2.5,360,8350916,8350915,ND
14116,curly-braces,360,17891147,17891146,ND
9198,user-management,360,7704006,7704005,ND
32977,javascriptserializer,360,12807103,12807102,ND
239,provider,616,15623639,15623638,ND
14087,formulas,616,20749953,20749952,ND
5824,swfobject,616,8364473,8364472,ND
67085,uglifyjs,616,8772363,8772362,ND
84739,cql3,616,15898870,15898869,ND
12270,picker,616,21844364,21844363,ND
7300,keycode,616,9050850,9050849,ND
8335,package-managers,616,8406528,8406527,ND
2017,coredump,616,10539145,10539144,ND
9848,lowercase,616,15170498,15170497,ND
103045,boot2docker,872,23160372,23160371,ND
1547,porting,1128,8048600,8048599,ND
63510,observer-pattern,1384,5330473,5330472,ND
10353,readline,1384,11670172,11670171,ND
95287,iron-router,1640,19783340,19783339,ND
4630,sync,1896,5035611,5035610,ND
76923,android-mapview,2152,10569959,10569958,ND
73350,facebook-opengraph,2152,7601829,7601828,ND
629,ienumerable,2664,6428616,6428615,ND
24067,powershell-v2.0,3432,3625196,3625195,ND
110604,docker-compose,4200,29064482,29064481,ND
77738,openshift,4200,10093250,10093249,ND
44220,single-sign-on,4456,6934953,6934952,ND
227,iteration,5736,8364364,8364363,ND
28129,app-store,5992,9835108,9835107,ND
4528,web-config,7272,5143707,5143706,ND
6610,xmlhttprequest,8040,5262766,5262765,ND
46220,google-chrome-extension,16744,3625296,3611087,ND
134,sorting,46696,5009631,5009630,ND
1931,unit-testing,51560,3625025,3608605,ND
80061,simperium,105,10572361,10572360,ND
80587,jsonexception,105,25026658,25026657,ND
37897,atof,105,9935432,9935431,ND
118759,onsen-ui2,105,36257396,36257395,ND
62097,checked-exceptions,105,17021968,17021967,ND
75239,a2dp,105,8306118,8306117,ND
96129,inmobi,105,25786752,25786751,ND
124316,angularjs-1.6,105,41828877,41828876,ND
90566,hsts,105,15843299,15843298,ND
5719,content-encoding,105,31011406,31011405,ND
70733,odata4j,105,6587829,6587828,ND
98282,xbox-one,105,20188830,20188829,ND
118864,apiconnect,105,36340448,36340447,ND
120442,google-location-services,105,38398092,38398091,ND
17171,ieee,105,15339901,15339900,ND
